chunk_id,conference_id,session_key,session_group,chunk_index,n_chunks_in_session,chunk_position,num_teams,num_funded_teams,has_teams,has_funded_teams,outcome_has_funded_teams,_json_loaded,gini_coefficient,dominant_speaker_flag,is_convergent,is_divergent,is_procedural,collective_engagement_score,cross_disciplinary_bridging,commitment_signal,screenshare_active,artifact_interaction,problem_specificity_level,decision_crystallization_level,ambition_level_ordinal,is_novel_combination,explicit_complementarity,skill_gap_identified,shared_vision_present,pronoun_shift_occurred,personal_disclosure,laughter_appreciative,laughter_shared_humor,laughter_tension_release,any_laughter,dissent_response_quality,dissent_was_present,dissent_response_exploratory,risk_acknowledgment_enthusiasm,funding_awareness,prior_relationship,meeting_structure_quality,num_Idea_Management,num_Information_Seeking,num_Knowledge_Sharing,num_Evaluation_Practices,num_Relational_Climate,num_Participation_Dynamics,num_Coordination_Decision,num_Integration_Practices,num_Idea_Ownership_Attribution,num_Future_Oriented_Language,num_Epistemic_Bridging,num_Pronoun_Framing,num_Complementarity_Articulation,num_Role_Anticipation,num_Broader_Significance,num_Idea_Novelty_Signal,mean_idea_quality_Idea_Management,pct_high_quality_Idea_Management,mean_idea_quality_Integration_Practices,pct_high_quality_Integration_Practices,mean_idea_quality_Knowledge_Sharing,pct_high_quality_Knowledge_Sharing,building_count,blocking_count,building_blocking_ratio,pct_building,num_future_oriented,num_named_next_steps,num_epistemic_bridging,num_idea_attribution,num_complementarity,num_role_anticipation,num_broader_significance,num_novelty_signals,num_scope_calibration,num_setback_explores,num_setback_defends,explore_vs_defend_ratio,num_joint_framing,num_individual_framing,pct_joint_framing,total_quality_score,mean_quality_score,pct_high_quality,num_collaborative_completions,num_elaborative_jumps,num_competitive_interruptions,interruption_quality_ratio,pct_turns_distraction,mean_distracted_count,mean_nod_rate,pct_turns_shared_affect,pct_turns_any_smile,pct_turns_audible_backchannel,mean_vocal_enthusiasm,pct_high_enthusiasm,pct_hesitation,responsiveness_index
2021MND__2021_04_22_MND_S5__botB2_2021_04_22_13_02_15_chunk1.mp4,2021MND,2021_04_22_MND_S5,2021_04_22_MND_S5,0,8,beginning,0.0,0.0,False,False,False,True,0.14828209764918632,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,7.0,0.0,7000000.0,0.9999998571428775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.7142856122449125,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8571428571428571,0.8571428571428571,2.857142857142857,0.8571428571428571,0.0,2.062654879481876
2021MND__2021_04_22_MND_S5__botB2_2021_04_22_13_02_15_chunk2.mp4,2021MND,2021_04_22_MND_S5,2021_04_22_MND_S5,1,8,middle,0.0,0.0,False,False,False,True,0.44628099173553726,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,5.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.6,0.6,12.0,0.0,12000000.0,0.9999999166666736,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.7142856122449125,16.0,1.7777777777777777,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4736842105263157,0.0,0.0,0.0,2.3684210526315788,0.3684210526315789,0.05263157894736842,-0.1405349241082445
2021MND__2021_04_22_MND_S5__botB2_2021_04_22_13_02_15_chunk3.mp4,2021MND,2021_04_22_MND_S5,2021_04_22_MND_S5,2,8,middle,0.0,0.0,False,False,False,True,0.16551724137931045,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,9.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.6666666666666667,0.6666666666666666,16.0,3.0,5.333331555556148,0.8421052188365674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.8124999492187531,27.0,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875,0.0,0.875,0.0,2.625,0.5625,0.0,0.05551744185530157
2021MND__2021_04_22_MND_S5__botB2_2021_04_22_13_02_15_chunk4.mp4,2021MND,2021_04_22_MND_S5,2021_04_22_MND_S5,3,8,middle,0.0,0.0,False,False,False,True,0.22162162162162158,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,6.0,2.0,2.99999850000075,0.7499999062500118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.6666665925926009,8.0,1.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.6666666666666666,0.0,-0.8604649237120855
2021MND__2021_04_22_MND_S5__botB2_2021_04_22_13_02_15_chunk5.mp4,2021MND,2021_04_22_MND_S5,2021_04_22_MND_S5,4,8,middle,0.0,0.0,False,False,False,True,0.4207317073170731,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.3333333333333333,0.3333333333333333,11.0,1.0,10.999989000011,0.9166665902777842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.636363578512402,14.0,1.5555555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,-0.6171441482000752
2021MND__2021_04_22_MND_S5__botB2_2021_04_22_13_02_15_chunk6.mp4,2021MND,2021_04_22_MND_S5,2021_04_22_MND_S5,5,8,middle,0.0,0.0,False,False,False,True,0.4128205128205127,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,4.0,5.0,5.0,4.0,2.0,4.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.8,0.2,15.0,1.0,14.999985000015002,0.9374999414062536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.5833332847222263,16.0,1.4545454545454546,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2758620689655173,0.27586206896551724,0.0,-0.8604649237120855
2021MND__2021_04_22_MND_S5__botB2_2021_04_22_13_02_15_chunk7.mp4,2021MND,2021_04_22_MND_S5,2021_04_22_MND_S5,6,8,middle,0.0,0.0,False,False,False,True,0.3172413793103448,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,2.0,5.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.8,0.8,2.0,1.0,1.3333333333333333,0.3333333333333333,15.0,0.0,15000000.0,0.9999999333333378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.9999998750000157,21.0,1.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7037037037037037,0.0,0.0,0.0,2.185185185185185,0.18518518518518517,0.0,-0.5166888260176589
2021MND__2021_04_22_MND_S5__botB2_2021_04_22_13_02_15_chunk8.mp4,2021MND,2021_04_22_MND_S5,2021_04_22_MND_S5,7,8,end,0.0,0.0,False,False,False,True,0.4615384615384617,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,9.0,1.0,8.999991000009,0.8999999100000091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.5454544958677732,8.0,1.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.466666666666667,0.4,0.0,-0.8604649237120855
2021MND__2021_04_23_MND_S4__bot3_Zoom_Meeting_2021_04_23_11_16_26_chunk1.mp4,2021MND,2021_04_23_MND_S4,2021_04_23_MND_S4,0,9,beginning,0.0,0.0,False,False,False,True,0.40804597701149414,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,6.0,5.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,1.6666666666666667,0.6666666666666666,2.0,1.0,1.8333333333333333,0.8333333333333334,13.0,1.0,12.999987000013,0.9285713622449028,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.9999999285714337,20.0,1.8181818181818181,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,-0.6171441482000752
2021MND__2021_04_23_MND_S4__bot3_Room_3_Zoom_Meeting_2021_04_23_12_09_57_chunk1.mp4,2021MND,2021_04_23_MND_S4,2021_04_23_MND_S4,1,9,middle,0.0,0.0,False,False,False,True,0.19104477611940296,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,7.0,9.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,1.6,0.8,,,1.7777777777777777,0.7777777777777778,21.0,0.0,21000000.0,0.9999999523809546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.9999999677419364,24.0,1.7142857142857142,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10810810810810811,0.10810810810810811,0.0,2.4054054054054053,0.3783783783783784,0.0,-0.431790705585112
2021MND__2021_04_23_MND_S4__bot3_Zoom_Meeting_2021_04_23_11_16_26_chunk2.mp4,2021MND,2021_04_23_MND_S4,2021_04_23_MND_S4,2,9,middle,0.0,0.0,False,False,False,True,0.5268518518518519,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,7.0,2.0,3.499998250000875,0.7777776913580343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.6666664444445185,9.0,1.2857142857142858,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.7333333333333333,0.7333333333333333,2.466666666666667,0.4666666666666667,0.06666666666666667,1.4884412413263817
2021MND__2021_04_23_MND_S4__bot3_Room_3_Zoom_Meeting_2021_04_23_12_09_57_chunk2.mp4,2021MND,2021_04_23_MND_S4,2021_04_23_MND_S4,3,9,middle,0.0,0.0,False,False,False,True,0.4444444444444444,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,0.0,4.0,0.0,4000000.0,0.9999997500000625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.9999997500000625,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.8604649237120855
2021MND__2021_04_23_MND_S4__bot3_Zoom_Meeting_2021_04_23_11_16_26_chunk3.mp4,2021MND,2021_04_23_MND_S4,2021_04_23_MND_S4,4,9,middle,0.0,0.0,False,False,False,True,0.3516129032258064,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,7.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,1.5,0.5,1.1428571428571428,0.14285714285714285,12.0,0.0,12000000.0,0.9999999166666736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.799999840000032,17.0,1.4166666666666667,1.0,0.0,2.0,0.0,2000000.0,0.0,0.0,0.6428571428571429,0.07142857142857142,0.42857142857142855,0.07142857142857142,2.5714285714285716,0.5,0.0,-0.10100998489650197
2021MND__2021_04_23_MND_S4__bot3_Zoom_Meeting_2021_04_23_11_16_26_chunk4.mp4,2021MND,2021_04_23_MND_S4,2021_04_23_MND_S4,5,9,middle,0.0,0.0,False,False,False,True,0.3698113207547171,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,5.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.5,0.5,2.0,1.0,1.8,0.8,10.0,1.0,9.999990000010001,0.9090908264462886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1000000.0,9.0,4.0,0.6923076390532585,16.0,1.7777777777777777,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,-0.6171441482000752
2021MND__2021_04_23_MND_S4__bot3_Zoom_Meeting_2021_04_23_11_16_26_chunk5.mp4,2021MND,2021_04_23_MND_S4,2021_04_23_MND_S4,6,9,middle,0.0,0.0,False,False,False,True,0.28521739130434787,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,,,2.0,1.0,1.0833333333333333,0.08333333333333333,18.0,0.0,18000000.0,0.9999999444444475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,0.3199999872000005,15.0,1.1538461538461537,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142857142857143,0.14285714285714285,0.0,-0.8604649237120855
2021MND__2021_04_23_MND_S4__bot3_Zoom_Meeting_2021_04_23_11_16_26_chunk6.mp4,2021MND,2021_04_23_MND_S4,2021_04_23_MND_S4,7,9,middle,0.0,0.0,False,False,False,True,0.28125,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.5,0.5,,,1.3333333333333333,0.3333333333333333,6.0,0.0,6000000.0,0.9999998333333611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.9999998333333611,7.0,1.4,1.0,1.0,0.0,0.0,1000000.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,2.090909090909091,0.09090909090909091,0.09090909090909091,-0.6828198588747741
2021MND__2021_04_23_MND_S4__bot3_Zoom_Meeting_2021_04_23_11_16_18.mp4,2021MND,2021_04_23_MND_S4,2021_04_23_MND_S4,8,9,end,0.0,0.0,False,False,False,True,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,0.0,1000000.0,0.9999990000010001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.8604649237120855
2021MND__2021_04_23_MND_S6__botB2_2021_04_23_11_17_00_chunk1.mp4,2021MND,2021_04_23_MND_S6,2021_04_23_MND_S6,0,7,beginning,2.0,0.0,True,False,False,True,0.1647727272727273,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,9.0,0.0,9000000.0,0.9999998888889013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8888888888888888,0.0,2.0,0.0,0.0,-0.37194099540947906
2021MND__2021_04_23_MND_S6__botB2_2021_04_23_11_17_00_chunk2.mp4,2021MND,2021_04_23_MND_S6,2021_04_23_MND_S6,1,7,middle,2.0,0.0,True,False,False,True,0.22580645161290325,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,,1.5,0.5,1.0,0.0,7.0,0.0,7000000.0,0.9999998571428775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000000.0,3.0,3.0,0.49999991666668053,7.0,1.1666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0833333333333335,0.08333333333333333,0.0,-0.8604649237120855
2021MND__2021_04_23_MND_S6__botB2_2021_04_23_11_17_00_chunk3.mp4,2021MND,2021_04_23_MND_S6,2021_04_23_MND_S6,2,7,middle,2.0,0.0,True,False,False,True,0.2346666666666668,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.5,0.5,,,2.0,1.0,11.0,0.0,11000000.0,0.9999999090909174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.3636363305785154,11.0,1.8333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,2.45,0.45,0.0,-0.39636719182460944
2021MND__2021_04_23_MND_S6__botB2_2021_04_23_11_17_00_chunk4.mp4,2021MND,2021_04_23_MND_S6,2021_04_23_MND_S6,3,7,middle,2.0,0.0,True,False,False,True,0.48469387755102034,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,,,1.0,0.0,11.0,1.0,10.999989000011,0.9166665902777842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.199999960000008,11.0,1.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1052631578947367,0.10526315789473684,0.0,-0.8604649237120855
2021MND__2021_04_23_MND_S6__botB2_2021_04_23_11_17_00_chunk5.mp4,2021MND,2021_04_23_MND_S6,2021_04_23_MND_S6,4,7,middle,2.0,0.0,True,False,False,True,0.22083333333333344,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,,,,,1.5,0.5,9.0,0.0,9000000.0,0.9999998888889013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.499999950000005,9.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,-0.6171441482000752
2021MND__2021_04_23_MND_S6__botB2_2021_04_23_11_17_00_chunk6.mp4,2021MND,2021_04_23_MND_S6,2021_04_23_MND_S6,5,7,middle,2.0,0.0,True,False,False,True,0.30786589297227596,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,6.0,12.0,3.0,2.0,1.0,11.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,1.2,0.2,,,0.9090909090909091,0.0,18.0,3.0,5.999998000000667,0.8571428163265326,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.2499999791666684,16.0,1.0,0.9375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.024390243902439,0.024390243902439025,0.04878048780487805,-0.8604649237120855
2021MND__2021_04_23_MND_S6__botB2_2021_04_23_11_17_00_chunk7.mp4,2021MND,2021_04_23_MND_S6,2021_04_23_MND_S6,6,7,end,2.0,0.0,True,False,False,True,0.3979591836734695,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,14.0,1.0,8.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,1.0,0.0,,,2.0,0.0,2000000.0,0.99999950000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9999990000010001,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.023809523809523808,2.0714285714285716,0.07142857142857142,0.07142857142857142,-0.4882816234989537
2021MND__2021_04_23_MND_S15__Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk1.mp4,2021MND,2021_04_23_MND_S15,2021_04_23_MND_S15,0,7,beginning,0.0,0.0,False,False,False,True,0.35443037974683556,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,6.0,0.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,6.0,0.0,6000000.0,0.9999998333333611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21818181818181817,0.03636363636363636,0.2545454545454545,0.01818181818181818,2.0,0.0,0.0,-0.5684071519666221
2021MND__2021_04_23_MND_S15__Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk2.mp4,2021MND,2021_04_23_MND_S15,2021_04_23_MND_S15,1,7,middle,0.0,0.0,False,False,False,True,0.3935185185185184,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,6.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,11.0,0.0,11000000.0,0.9999999090909174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.12499998437500197,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.037037037037037,0.0,0.14814814814814814,0.0,2.0,0.0,0.0,-0.35384751658345664
