chunk_id,conference_id,session_key,session_group,chunk_index,n_chunks_in_session,chunk_position,num_teams,num_funded_teams,has_teams,has_funded_teams,outcome_has_funded_teams,_json_loaded,gini_coefficient,dominant_speaker_flag,is_convergent,is_divergent,is_procedural,collective_engagement_score,cross_disciplinary_bridging,commitment_signal,screenshare_active,artifact_interaction,problem_specificity_level,decision_crystallization_level,ambition_level_ordinal,is_novel_combination,explicit_complementarity,skill_gap_identified,shared_vision_present,pronoun_shift_occurred,personal_disclosure,laughter_appreciative,laughter_shared_humor,laughter_tension_release,any_laughter,dissent_response_quality,dissent_was_present,dissent_response_exploratory,risk_acknowledgment_enthusiasm,funding_awareness,prior_relationship,meeting_structure_quality,num_Idea_Management,num_Information_Seeking,num_Knowledge_Sharing,num_Evaluation_Practices,num_Relational_Climate,num_Participation_Dynamics,num_Coordination_Decision,num_Integration_Practices,num_Idea_Ownership_Attribution,num_Future_Oriented_Language,num_Epistemic_Bridging,num_Pronoun_Framing,num_Complementarity_Articulation,num_Role_Anticipation,num_Broader_Significance,num_Idea_Novelty_Signal,mean_idea_quality_Idea_Management,pct_high_quality_Idea_Management,mean_idea_quality_Integration_Practices,pct_high_quality_Integration_Practices,mean_idea_quality_Knowledge_Sharing,pct_high_quality_Knowledge_Sharing,building_count,blocking_count,building_blocking_ratio,pct_building,num_future_oriented,num_named_next_steps,num_epistemic_bridging,num_idea_attribution,num_complementarity,num_role_anticipation,num_broader_significance,num_novelty_signals,num_scope_calibration,num_setback_explores,num_setback_defends,explore_vs_defend_ratio,num_joint_framing,num_individual_framing,pct_joint_framing,total_quality_score,mean_quality_score,pct_high_quality,num_collaborative_completions,num_elaborative_jumps,num_competitive_interruptions,interruption_quality_ratio,pct_turns_distraction,mean_distracted_count,mean_nod_rate,pct_turns_shared_affect,pct_turns_any_smile,pct_turns_audible_backchannel,mean_vocal_enthusiasm,pct_high_enthusiasm,pct_hesitation,responsiveness_index
2021MZT__2021_09_30_MZT_S1__B1_(short)_Zoom_Meeting_Room_1_2021_09_30_12_55_28_chunk2.mp4,2021MZT,2021_09_30_MZT_S1,2021_09_30_MZT_S1,1,2,end,,,,,,True,0.5406976744186047,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,,,4.0,0.0,4000000.0,0.9999997500000625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.99999950000025,8.0,2.0,1.0,1.0,1.0,0.0,2000000.0,0.0,0.0,1.0,0.2,0.2,0.0,2.4,0.4,0.2,0.42400131863851026
2021MZT__2021_09_30_MZT_S5__B5_2021_09_30_12_57_07_chunk1.mp4,2021MZT,2021_09_30_MZT_S5,2021_09_30_MZT_S5,0,6,beginning,1.0,1.0,True,True,True,True,0.3351063829787233,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,16.0,1.0,0.0,0.0,0.0,1.0909090909090908,0.09090909090909091,1.0,0.0,1.0,0.0,14.0,0.0,14000000.0,0.9999999285714337,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.49999996428571686,15.0,1.0714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.1875,0.0,2.125,0.125,0.125,-0.12543245387762889
2021MZT__2021_09_30_MZT_S5__B5_2021_09_30_12_57_07_chunk2.mp4,2021MZT,2021_09_30_MZT_S5,2021_09_30_MZT_S5,1,6,middle,1.0,1.0,True,True,True,True,0.4526909722222223,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,9.0,4.0,8.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.1111111111111112,0.1111111111111111,,,1.125,0.125,15.0,0.0,15000000.0,0.9999999333333378,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.2499999791666684,19.0,1.1176470588235294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7222222222222222,0.05555555555555555,0.05555555555555555,0.05555555555555555,2.0,0.05555555555555555,0.05555555555555555,-0.15781218193303795
2021MZT__2021_09_30_MZT_S5__B5_2021_09_30_12_57_07_chunk3.mp4,2021MZT,2021_09_30_MZT_S5,2021_09_30_MZT_S5,2,6,middle,1.0,1.0,True,True,True,True,0.25224351200582107,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,7.0,2.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,13.0,2.0,0.0,0.0,0.0,1.25,0.25,1.0,0.0,1.0,0.0,12.0,2.0,5.9999970000015,0.8571427959183717,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.4999999375000079,10.0,1.1111111111111112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6153846153846154,0.07692307692307693,0.15384615384615385,0.07692307692307693,2.1538461538461537,0.15384615384615385,0.0,0.40923422569833484
2021MZT__2021_09_30_MZT_S5__B5_2021_09_30_12_57_07_chunk4.mp4,2021MZT,2021_09_30_MZT_S5,2021_09_30_MZT_S5,3,6,middle,1.0,1.0,True,True,True,True,0.32456140350877183,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.5833332847222263,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.1333333333333333,0.0,0.06666666666666667,0.13333333333333333,2.0,0.0,0.0,-0.0023952024967007954
2021MZT__2021_09_30_MZT_S5__B5_2021_09_30_12_57_07_chunk5.mp4,2021MZT,2021_09_30_MZT_S5,2021_09_30_MZT_S5,4,6,middle,1.0,1.0,True,True,True,True,0.2605166051660517,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,10.0,3.0,6.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.3,0.3,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,20.0,0.0,20000000.0,0.9999999500000024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.99999980000004,25.0,1.3157894736842106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,2.2142857142857144,0.21428571428571427,0.0,-0.43788184307285477
2021MZT__2021_09_30_MZT_S5__B5_2021_09_30_12_57_07_chunk6.mp4,2021MZT,2021_09_30_MZT_S5,2021_09_30_MZT_S5,5,6,end,1.0,1.0,True,True,True,True,0.6298701298701299,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,2.0,3.0,1.0,5.0,13.0,7.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,15.0,0.0,15000000.0,0.9999999333333378,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.8181817438016598,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.02,0.02,0.02,2.0,0.0,0.04,-0.5842389485147438
2021MZT__2021_09_30_MZT_S3__B3_2021_09_30_12_56_36_chunk1.mp4,2021MZT,2021_09_30_MZT_S3,2021_09_30_MZT_S3,0,6,beginning,1.0,0.0,True,False,False,True,0.2816806722689076,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.75,0.75,,,1.0,0.0,8.0,0.0,8000000.0,0.9999998750000157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,1.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.14285714285714285,0.0,2.0,0.0,0.0,-0.16014905267709842
2021MZT__2021_09_30_MZT_S3__B3_2021_09_30_12_56_36_chunk2.mp4,2021MZT,2021_09_30_MZT_S3,2021_09_30_MZT_S3,1,6,middle,1.0,0.0,True,False,False,True,0.395964360587002,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.5,0.5,8.0,2.0,3.999998000001,0.7999999200000081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.3333333055555579,12.0,1.7142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.0,0.0,0.0,2.0714285714285716,0.07142857142857142,0.0,-0.29901544787497664
2021MZT__2021_09_30_MZT_S3__B3_2021_09_30_12_56_36_chunk3.mp4,2021MZT,2021_09_30_MZT_S3,2021_09_30_MZT_S3,2,6,middle,1.0,0.0,True,False,False,True,0.4871428571428571,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,5.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,2.0,1.0,1.4,0.4,12.0,0.0,12000000.0,0.9999999166666736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,13.0,1.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.0,2.3333333333333335,0.3333333333333333,0.2222222222222222,-0.14421305794148956
2021MZT__2021_09_30_MZT_S3__B3_2021_09_30_12_56_36_chunk4.mp4,2021MZT,2021_09_30_MZT_S3,2021_09_30_MZT_S3,3,6,middle,1.0,0.0,True,False,False,True,0.3138760880696365,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,1.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.75,0.75,2.0,1.0,2.0,1.0,9.0,0.0,9000000.0,0.9999998888889013,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.24999993750001562,15.0,1.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5294117647058822,0.0,0.0,0.0,2.0588235294117645,0.058823529411764705,0.0,-0.11113738378372968
2021MZT__2021_09_30_MZT_S3__B3_2021_09_30_12_56_36_chunk5.mp4,2021MZT,2021_09_30_MZT_S3,2021_09_30_MZT_S3,4,6,middle,1.0,0.0,True,False,False,True,0.4414210128495841,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,7.0,4.0,6.0,2.0,0.0,2.0,4.0,4.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,1.5714285714285714,0.5714285714285714,1.5,0.5,1.1666666666666667,0.16666666666666666,19.0,0.0,19000000.0,0.9999999473684238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.9230768520710114,24.0,1.411764705882353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.15789473684210525,2.1052631578947367,0.10526315789473684,0.10526315789473684,-0.19077082257593683
2021MZT__2021_09_30_MZT_S3__B3_2021_09_30_12_56_36_chunk6.mp4,2021MZT,2021_09_30_MZT_S3,2021_09_30_MZT_S3,5,6,end,1.0,0.0,True,False,False,True,0.43775100401606437,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,5.0,4.0,1.0,8.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.6666666666666666,1.0,0.0,1.5,0.5,13.0,1.0,12.999987000013,0.9285713622449028,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.6666664444445185,12.0,1.5,1.0,2.0,0.0,0.0,2000000.0,0.0,0.0,0.5,0.15384615384615385,0.15384615384615385,0.07692307692307693,1.9615384615384615,0.0,0.038461538461538464,0.1719096306421665
2021MZT__2021_10_01_MZT_S5__B5_2021_10_01_11_04_33_chunk1.mp4,2021MZT,2021_10_01_MZT_S5,2021_10_01_MZT_S5,0,10,beginning,2.0,1.0,True,True,True,True,0.21621621621621623,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,21.0,1.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,22.0,0.0,22000000.0,0.9999999545454565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.103448275862069,0.13793103448275862,0.3448275862068966,0.0,1.9655172413793103,0.0,0.034482758620689655,0.22834778320974766
2021MZT__2021_10_01_MZT_S5__B5_2021_10_01_11_04_33_chunk2.mp4,2021MZT,2021_10_01_MZT_S5,2021_10_01_MZT_S5,1,10,middle,2.0,1.0,True,True,True,True,0.3952127659574467,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,4.0,2.0,4.0,5.0,0.0,0.0,0.0,2.0,8.0,0.0,1.0,0.0,0.0,,,,,1.0,0.16666666666666666,6.0,4.0,1.4999996250000938,0.599999940000006,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,1.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.34782608695652173,0.043478260869565216,0.17391304347826086,0.043478260869565216,2.0,0.0,0.0,-0.41492114496043464
2021MZT__2021_10_01_MZT_S5__B5_2021_10_01_11_04_33_chunk3.mp4,2021MZT,2021_10_01_MZT_S5,2021_10_01_MZT_S5,2,10,middle,2.0,1.0,True,True,True,True,0.2991228070175438,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,5.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,1.0,0.0,1.5,0.5,,,1.1111111111111112,0.1111111111111111,16.0,2.0,7.999996000002,0.8888888395061756,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1000000.0,0.0,16.0,0.0,19.0,1.2666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7058823529411764,0.058823529411764705,0.058823529411764705,0.11764705882352941,2.1176470588235294,0.11764705882352941,0.0,0.47351460729938366
2021MZT__2021_10_01_MZT_S5__B5_2021_10_01_11_04_33_chunk4.mp4,2021MZT,2021_10_01_MZT_S5,2021_10_01_MZT_S5,3,10,middle,2.0,1.0,True,True,True,True,0.2825542570951587,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,1.6666666666666667,0.6666666666666666,1.0,0.0,1.4,0.4,11.0,2.0,5.499997250001375,0.8461537810650938,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,13.0,1.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.1,0.0,2.0,0.0,0.0,-0.12543245387762889
2021MZT__2021_10_01_MZT_S5__B5_2021_10_01_11_04_33_chunk5.mp4,2021MZT,2021_10_01_MZT_S5,2021_10_01_MZT_S5,4,10,middle,2.0,1.0,True,True,True,True,0.2078651685393258,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,1.0,3.0,8.0,17.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.8888888888888888,0.0,22.0,2.0,10.99999450000275,0.9166666284722238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0416666666666667,0.041666666666666664,0.125,0.041666666666666664,2.0416666666666665,0.041666666666666664,0.0,-0.08896320202011393
2021MZT__2021_10_01_MZT_S5__B5_2021_10_01_11_04_33_chunk6.mp4,2021MZT,2021_10_01_MZT_S5,2021_10_01_MZT_S5,5,10,middle,2.0,1.0,True,True,True,True,0.4527040314650934,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,7.0,10.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,1.75,0.75,,,1.1428571428571428,0.14285714285714285,13.0,7.0,1.8571425918367725,0.6499999675000016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,1.3636363636363635,1.0,0.0,3.0,0.0,3000000.0,0.0,0.0,1.5238095238095237,0.09523809523809523,0.2857142857142857,0.14285714285714285,2.2857142857142856,0.2857142857142857,0.047619047619047616,0.5862637913666644
2021MZT__2021_10_01_MZT_S5__B5_2021_10_01_11_04_33_chunk7.mp4,2021MZT,2021_10_01_MZT_S5,2021_10_01_MZT_S5,6,10,middle,2.0,1.0,True,True,True,True,0.5421052631578946,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,4.0,5.0,1.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1538461538461537,0.15384615384615385,1.25,0.25,24.0,2.0,11.999994000003,0.9230768875739658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.04,0.0,2.0,0.0,0.0,-0.3878899408016186
2021MZT__2021_10_01_MZT_S5__B5_2021_10_01_11_04_33_chunk8.mp4,2021MZT,2021_10_01_MZT_S5,2021_10_01_MZT_S5,7,10,middle,2.0,1.0,True,True,True,True,0.6756183745583038,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,5.0,4.0,8.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,,1.5,0.5,1.5,0.5,4.0,0.0,4000000.0,0.9999997500000625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.9999996666667778,6.0,1.5,1.0,1.0,2.0,0.0,3000000.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.2222222222222222,2.111111111111111,0.1111111111111111,0.05555555555555555,0.4699866111883986
2021MZT__2021_10_01_MZT_S5__B5_2021_10_01_11_04_33_chunk9.mp4,2021MZT,2021_10_01_MZT_S5,2021_10_01_MZT_S5,8,10,middle,2.0,1.0,True,True,True,True,0.3812500000000001,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,5.0,3.0,6.0,4.0,1.0,4.0,2.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.4,0.4,1.0,0.0,1.1666666666666667,0.16666666666666666,16.0,3.0,5.333331555556148,0.8421052188365674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.9999998750000157,17.0,1.2142857142857142,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.05263157894736842,2.3157894736842106,0.3157894736842105,0.10526315789473684,-0.7355669002908821
2021MZT__2021_10_01_MZT_S5__B5_2021_10_01_11_04_33_chunk10.mp4,2021MZT,2021_10_01_MZT_S5,2021_10_01_MZT_S5,9,10,end,2.0,1.0,True,True,True,True,0.5157232704402517,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,1.5,0.5,3.0,0.0,3000000.0,0.9999996666667778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.99999950000025,3.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.25,0.25,0.0,2.0,0.0,0.0,0.8651300012629034
2021MZT__2021_10_01_MZT_S2__B2_Zoom_Meeting_Room_2_2021_10_01_11_04_45_chunk1.mp4,2021MZT,2021_10_01_MZT_S2,2021_10_01_MZT_S2,0,8,beginning,1.0,0.0,True,False,False,True,0.3413793103448275,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,9.0,0.0,2.0,10.0,8.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,,,,,0.8888888888888888,0.0,9.0,1.0,8.999991000009,0.8999999100000091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.8888888888888888,0.8888888888888888,0.0,0.0,1.0,0.0,0.0,0.0,0.43243243243243246,0.05405405405405406,0.05405405405405406,0.02702702702702703,2.0,0.0,0.0,-0.36906518511670616
2021MZT__2021_10_01_MZT_S2__B2_Zoom_Meeting_Room_2_2021_10_01_11_04_45_chunk2.mp4,2021MZT,2021_10_01_MZT_S2,2021_10_01_MZT_S2,1,8,middle,1.0,0.0,True,False,False,True,0.5020026702269693,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.14285714285714285,1.5,0.5,1.0,0.0,12.0,1.0,11.999988000012001,0.9230768520710114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000000.0,7.0,2.0,0.7777776913580343,13.0,1.1818181818181819,1.0,0.0,5.0,0.0,5000000.0,0.0,0.0,0.7727272727272727,0.09090909090909091,0.18181818181818182,0.09090909090909091,2.1818181818181817,0.18181818181818182,0.09090909090909091,0.08669110922765101
2021MZT__2021_10_01_MZT_S2__B2_Zoom_Meeting_Room_2_2021_10_01_11_04_45_chunk3.mp4,2021MZT,2021_10_01_MZT_S2,2021_10_01_MZT_S2,2,8,middle,1.0,0.0,True,False,False,True,0.17151379567486935,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,5.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.2,0.2,12.0,1.0,11.999988000012001,0.9230768520710114,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.9166665902777842,11.0,1.2222222222222223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0555555555555556,0.05555555555555555,0.1111111111111111,0.05555555555555555,2.0,0.0,0.05555555555555555,0.004198612464486606
