session_group,conference_id,feature,value
2021_10_01_MZT_S12,2021MZT,session_delta_num_Broader_Significance,1.0
2021_10_01_MZT_S13,2021MZT,session_delta_num_Broader_Significance,1.0
2021_10_01_MZT_S9,2021MZT,session_delta_num_Broader_Significance,-1.0
2021-11-04-NES-S3,2021NES,session_delta_num_Broader_Significance,1.0
2021-11-05-NES-S1,2021NES,session_delta_num_Broader_Significance,-1.0
2021-11-05-NES-S12,2021NES,session_delta_num_Broader_Significance,3.0
2021-11-05-NES-S5,2021NES,session_delta_num_Broader_Significance,-2.0
2021-11-05-NES-S7,2021NES,session_delta_num_Broader_Significance,1.0
2021-11-05-NES-S9,2021NES,session_delta_num_Broader_Significance,1.0
2021_06_10_SLU_S5,2021SLU,session_delta_num_Broader_Significance,1.0
2021_06_10_SLU_S6,2021SLU,session_delta_num_Broader_Significance,-1.0
2021_06_11_SLU_S1,2021SLU,session_delta_num_Broader_Significance,-1.0
2022-04-07-MND-S1,2022MND,session_delta_num_Broader_Significance,1.0
2022-04-07-MND-S4,2022MND,session_delta_num_Broader_Significance,9.0
2022-04-08-MND-S3,2022MND,session_delta_num_Broader_Significance,2.0
2022-04-08-MND-S7,2022MND,session_delta_num_Broader_Significance,-1.0
2020_11_05_NES_S3,2020NES,session_delta_num_Complementarity_Articulation,-1.0
2020_11_05_NES_S5,2020NES,session_delta_num_Complementarity_Articulation,-0.25
2020_11_05_NES_S6,2020NES,session_delta_num_Complementarity_Articulation,-0.33333333333333337
2021-05-21-ABI-S12,2021ABI,session_delta_num_Complementarity_Articulation,-1.0
2021-05-21-ABI-S16,2021ABI,session_delta_num_Complementarity_Articulation,-1.0
2021-05-21-ABI-S3,2021ABI,session_delta_num_Complementarity_Articulation,-1.0
2021-05-21-ABI-S8,2021ABI,session_delta_num_Complementarity_Articulation,1.0
2021-10-07-CMC-S1,2021CMC,session_delta_num_Complementarity_Articulation,-1.0
2021-10-07-CMC-S4,2021CMC,session_delta_num_Complementarity_Articulation,-1.0
2021-10-08-CMC-S1,2021CMC,session_delta_num_Complementarity_Articulation,-1.0
2021-10-08-CMC-S13,2021CMC,session_delta_num_Complementarity_Articulation,1.0
2021-10-08-CMC-S5,2021CMC,session_delta_num_Complementarity_Articulation,-1.0
2021_04_23_MND_S11,2021MND,session_delta_num_Complementarity_Articulation,-1.0
2021_04_23_MND_S4,2021MND,session_delta_num_Complementarity_Articulation,-1.0
2021_09_30_MZT_S5,2021MZT,session_delta_num_Complementarity_Articulation,-1.0
2021_10_01_MZT_S12,2021MZT,session_delta_num_Complementarity_Articulation,1.0
2021_10_01_MZT_S2,2021MZT,session_delta_num_Complementarity_Articulation,-1.0
2021_10_01_MZT_S9,2021MZT,session_delta_num_Complementarity_Articulation,-1.0
2021-11-04-NES-S1,2021NES,session_delta_num_Complementarity_Articulation,-1.0
2021-11-05-NES-S1,2021NES,session_delta_num_Complementarity_Articulation,-1.0
2021-11-05-NES-S9,2021NES,session_delta_num_Complementarity_Articulation,-1.0
2021_06_10_SLU_S5,2021SLU,session_delta_num_Complementarity_Articulation,1.0
2021_06_11_SLU_S13,2021SLU,session_delta_num_Complementarity_Articulation,-1.0
2021_06_11_SLU_S2,2021SLU,session_delta_num_Complementarity_Articulation,-1.0
2021_06_11_SLU_S5,2021SLU,session_delta_num_Complementarity_Articulation,-1.0
2022-04-08-MND-S11,2022MND,session_delta_num_Complementarity_Articulation,1.0
2020_11_06_NES_S8,2020NES,session_delta_num_Coordination_Decision,-13.0
2021-05-20-ABI-S8,2021ABI,session_delta_num_Coordination_Decision,-37.0
2021-05-21-ABI-S9,2021ABI,session_delta_num_Coordination_Decision,-16.0
2021_09_30_MZT_S5,2021MZT,session_delta_num_Coordination_Decision,12.0
2021_10_01_MZT_S11,2021MZT,session_delta_num_Coordination_Decision,11.0
2021-11-05-NES-S2,2021NES,session_delta_num_Coordination_Decision,11.0
2021-11-05-NES-S8,2021NES,session_delta_num_Coordination_Decision,-14.0
2021_06_11_SLU_S5,2021SLU,session_delta_num_Coordination_Decision,10.0
2020_11_05_NES_S2,2020NES,session_delta_num_Epistemic_Bridging,1.0
2020_11_05_NES_S6,2020NES,session_delta_num_Epistemic_Bridging,0.16666666666666669
2020_11_06_NES_S1,2020NES,session_delta_num_Epistemic_Bridging,-0.25
2020_11_06_NES_S10,2020NES,session_delta_num_Epistemic_Bridging,-1.0
2020_11_06_NES_S11,2020NES,session_delta_num_Epistemic_Bridging,-0.2
2020_11_06_NES_S3,2020NES,session_delta_num_Epistemic_Bridging,1.0
2021-05-20-ABI-S7,2021ABI,session_delta_num_Epistemic_Bridging,-1.0
2021-05-21-ABI-S11,2021ABI,session_delta_num_Epistemic_Bridging,-1.0
2021-05-21-ABI-S2,2021ABI,session_delta_num_Epistemic_Bridging,1.0
2021-05-21-ABI-S8,2021ABI,session_delta_num_Epistemic_Bridging,2.0
2021-10-07-CMC-S4,2021CMC,session_delta_num_Epistemic_Bridging,-1.0
2021-10-08-CMC-S12,2021CMC,session_delta_num_Epistemic_Bridging,1.0
2021-10-08-CMC-S2,2021CMC,session_delta_num_Epistemic_Bridging,1.0
2021-10-08-CMC-S9,2021CMC,session_delta_num_Epistemic_Bridging,-1.0
2021_04_22_MND_S1,2021MND,session_delta_num_Epistemic_Bridging,1.0
2021_04_22_MND_S7,2021MND,session_delta_num_Epistemic_Bridging,1.0
2021_04_23_MND_S11,2021MND,session_delta_num_Epistemic_Bridging,-1.0
2021_04_23_MND_S14,2021MND,session_delta_num_Epistemic_Bridging,-1.0
2021_04_23_MND_S5,2021MND,session_delta_num_Epistemic_Bridging,-1.0
2021_04_23_MND_S8,2021MND,session_delta_num_Epistemic_Bridging,-1.0
2021_04_23_MND_S9,2021MND,session_delta_num_Epistemic_Bridging,-2.0
2021_09_30_MZT_S1,2021MZT,session_delta_num_Epistemic_Bridging,-1.0
2021_09_30_MZT_S2,2021MZT,session_delta_num_Epistemic_Bridging,1.0
2021_09_30_MZT_S3,2021MZT,session_delta_num_Epistemic_Bridging,1.0
2021_09_30_MZT_S5,2021MZT,session_delta_num_Epistemic_Bridging,-1.0
2021_09_30_MZT_S7,2021MZT,session_delta_num_Epistemic_Bridging,1.0
2021_10_01_MZT_S1,2021MZT,session_delta_num_Epistemic_Bridging,-1.0
2021_10_01_MZT_S11,2021MZT,session_delta_num_Epistemic_Bridging,1.0
2021_10_01_MZT_S13,2021MZT,session_delta_num_Epistemic_Bridging,1.0
2021_10_01_MZT_S6,2021MZT,session_delta_num_Epistemic_Bridging,1.0
2021_10_01_MZT_S7,2021MZT,session_delta_num_Epistemic_Bridging,3.0
2021-11-04-NES-S2,2021NES,session_delta_num_Epistemic_Bridging,-1.0
2021-11-04-NES-S4,2021NES,session_delta_num_Epistemic_Bridging,3.0
2021_06_10_SLU_S5,2021SLU,session_delta_num_Epistemic_Bridging,1.0
2021_06_10_SLU_S7,2021SLU,session_delta_num_Epistemic_Bridging,-1.0
2021_06_11_SLU_S10,2021SLU,session_delta_num_Epistemic_Bridging,-1.0
2021_06_11_SLU_S4,2021SLU,session_delta_num_Epistemic_Bridging,1.0
2021_06_11_SLU_S7,2021SLU,session_delta_num_Epistemic_Bridging,1.0
2021_06_11_SLU_S8,2021SLU,session_delta_num_Epistemic_Bridging,1.0
2020_11_05_NES_S1,2020NES,session_delta_num_Evaluation_Practices,-6.0
2021-05-20-ABI-S3,2021ABI,session_delta_num_Evaluation_Practices,-6.0
2021-10-07-CMC-S4,2021CMC,session_delta_num_Evaluation_Practices,-8.0
2021-10-08-CMC-S10,2021CMC,session_delta_num_Evaluation_Practices,9.0
2021-10-08-CMC-S2,2021CMC,session_delta_num_Evaluation_Practices,10.0
2021-10-08-CMC-S3,2021CMC,session_delta_num_Evaluation_Practices,9.0
2021_04_22_MND_S3,2021MND,session_delta_num_Evaluation_Practices,-10.0
2021_04_23_MND_S15,2021MND,session_delta_num_Evaluation_Practices,8.0
2021_04_23_MND_S2,2021MND,session_delta_num_Evaluation_Practices,8.0
2021_04_23_MND_S4,2021MND,session_delta_num_Evaluation_Practices,-5.0
2021_10_01_MZT_S7,2021MZT,session_delta_num_Evaluation_Practices,8.0
2020_11_05_NES_S3,2020NES,session_delta_num_Future_Oriented_Language,1.0
2020_11_05_NES_S4,2020NES,session_delta_num_Future_Oriented_Language,-0.16666666666666666
2020_11_05_NES_S5,2020NES,session_delta_num_Future_Oriented_Language,1.0
2020_11_06_NES_S1,2020NES,session_delta_num_Future_Oriented_Language,-0.25
2020_11_06_NES_S10,2020NES,session_delta_num_Future_Oriented_Language,0.2
2020_11_06_NES_S12,2020NES,session_delta_num_Future_Oriented_Language,0.3333333333333333
2021-05-21-ABI-S2,2021ABI,session_delta_num_Future_Oriented_Language,1.0
2021-05-21-ABI-S5,2021ABI,session_delta_num_Future_Oriented_Language,-1.0
2021-10-07-CMC-S1,2021CMC,session_delta_num_Future_Oriented_Language,1.0
2021-10-08-CMC-S1,2021CMC,session_delta_num_Future_Oriented_Language,1.0
2021_04_23_MND_S14,2021MND,session_delta_num_Future_Oriented_Language,1.0
2021_10_01_MZT_S12,2021MZT,session_delta_num_Future_Oriented_Language,2.0
2021_10_01_MZT_S6,2021MZT,session_delta_num_Future_Oriented_Language,1.0
2021_10_01_MZT_S7,2021MZT,session_delta_num_Future_Oriented_Language,-1.0
2021-11-04-NES-S2,2021NES,session_delta_num_Future_Oriented_Language,1.0
2021-11-04-NES-S5,2021NES,session_delta_num_Future_Oriented_Language,-1.0
2021-11-04-NES-S6,2021NES,session_delta_num_Future_Oriented_Language,1.0
2021-11-05-NES-S11,2021NES,session_delta_num_Future_Oriented_Language,2.0
2021-11-05-NES-S12,2021NES,session_delta_num_Future_Oriented_Language,1.0
2021-11-05-NES-S4,2021NES,session_delta_num_Future_Oriented_Language,1.0
2021_06_10_SLU_S1,2021SLU,session_delta_num_Future_Oriented_Language,1.0
2021_06_11_SLU_S13,2021SLU,session_delta_num_Future_Oriented_Language,-1.0
2021_06_11_SLU_S8,2021SLU,session_delta_num_Future_Oriented_Language,2.0
2022-04-07-MND-S4,2022MND,session_delta_num_Future_Oriented_Language,-2.0
2022-04-07-MND-S5,2022MND,session_delta_num_Future_Oriented_Language,-1.0
2022-04-08-MND-S10,2022MND,session_delta_num_Future_Oriented_Language,2.0
2022-04-08-MND-S2,2022MND,session_delta_num_Future_Oriented_Language,-2.0
2022-04-08-MND-S7,2022MND,session_delta_num_Future_Oriented_Language,-1.0
2020_11_06_NES_S1,2020NES,session_delta_num_Idea_Management,-3.75
2020_11_06_NES_S3,2020NES,session_delta_num_Idea_Management,-6.0
2021-05-20-ABI-S1,2021ABI,session_delta_num_Idea_Management,-6.0
2021-05-20-ABI-S3,2021ABI,session_delta_num_Idea_Management,-4.0
2021-10-07-CMC-S2,2021CMC,session_delta_num_Idea_Management,-6.0
2021-10-07-CMC-S4,2021CMC,session_delta_num_Idea_Management,-4.0
2021-10-07-CMC-S6,2021CMC,session_delta_num_Idea_Management,-4.0
2021_04_22_MND_S3,2021MND,session_delta_num_Idea_Management,-7.0
2021_04_23_MND_S12,2021MND,session_delta_num_Idea_Management,6.0
2021_04_23_MND_S2,2021MND,session_delta_num_Idea_Management,8.0
2021_04_23_MND_S8,2021MND,session_delta_num_Idea_Management,-6.0
2021_04_23_MND_S9,2021MND,session_delta_num_Idea_Management,-5.0
2021_09_30_MZT_S1,2021MZT,session_delta_num_Idea_Management,-4.0
2021_09_30_MZT_S2,2021MZT,session_delta_num_Idea_Management,-11.0
2021_09_30_MZT_S5,2021MZT,session_delta_num_Idea_Management,-8.0
2021_09_30_MZT_S6,2021MZT,session_delta_num_Idea_Management,-4.0
2021_10_01_MZT_S7,2021MZT,session_delta_num_Idea_Management,6.0
2021_10_01_MZT_S9,2021MZT,session_delta_num_Idea_Management,6.0
2021-11-04-NES-S2,2021NES,session_delta_num_Idea_Management,-4.0
2021_06_10_SLU_S5,2021SLU,session_delta_num_Idea_Management,6.0
2021_06_11_SLU_S6,2021SLU,session_delta_num_Idea_Management,10.0
2022-04-08-MND-S3,2022MND,session_delta_num_Idea_Management,15.0
2021_10_01_MZT_S12,2021MZT,session_delta_num_Idea_Novelty_Signal,1.0
2021_06_11_SLU_S4,2021SLU,session_delta_num_Idea_Novelty_Signal,2.0
2020_11_05_NES_S1,2020NES,session_delta_num_Idea_Ownership_Attribution,-0.5
2020_11_06_NES_S1,2020NES,session_delta_num_Idea_Ownership_Attribution,-0.5
2020_11_06_NES_S11,2020NES,session_delta_num_Idea_Ownership_Attribution,-0.2
2020_11_06_NES_S12,2020NES,session_delta_num_Idea_Ownership_Attribution,0.3333333333333333
2020_11_06_NES_S4,2020NES,session_delta_num_Idea_Ownership_Attribution,0.5
2021-10-08-CMC-S3,2021CMC,session_delta_num_Idea_Ownership_Attribution,1.0
2021-10-08-CMC-S5,2021CMC,session_delta_num_Idea_Ownership_Attribution,1.0
2021_04_22_MND_S3,2021MND,session_delta_num_Idea_Ownership_Attribution,-1.0
2021_04_23_MND_S15,2021MND,session_delta_num_Idea_Ownership_Attribution,2.0
2021_09_30_MZT_S5,2021MZT,session_delta_num_Idea_Ownership_Attribution,-1.0
2021_09_30_MZT_S6,2021MZT,session_delta_num_Idea_Ownership_Attribution,1.0
2021_09_30_MZT_S7,2021MZT,session_delta_num_Idea_Ownership_Attribution,1.0
2021_10_01_MZT_S6,2021MZT,session_delta_num_Idea_Ownership_Attribution,1.0
2021_10_01_MZT_S7,2021MZT,session_delta_num_Idea_Ownership_Attribution,-3.0
2021_10_01_MZT_S8,2021MZT,session_delta_num_Idea_Ownership_Attribution,1.0
2021_06_11_SLU_S12,2021SLU,session_delta_num_Idea_Ownership_Attribution,1.0
2021_06_11_SLU_S4,2021SLU,session_delta_num_Idea_Ownership_Attribution,1.0
2022-04-08-MND-S4,2022MND,session_delta_num_Idea_Ownership_Attribution,1.0
2021_04_23_MND_S1,2021MND,session_delta_num_Information_Seeking,-7.0
2021_04_23_MND_S15,2021MND,session_delta_num_Information_Seeking,-7.0
2021-10-08-CMC-S1,2021CMC,session_delta_num_Integration_Practices,9.0
2021-10-08-CMC-S6,2021CMC,session_delta_num_Integration_Practices,5.0
2021_09_30_MZT_S2,2021MZT,session_delta_num_Integration_Practices,5.0
2021_09_30_MZT_S5,2021MZT,session_delta_num_Integration_Practices,6.0
2021_10_01_MZT_S11,2021MZT,session_delta_num_Integration_Practices,7.0
2021_10_01_MZT_S8,2021MZT,session_delta_num_Integration_Practices,7.0
2021-11-04-NES-S1,2021NES,session_delta_num_Integration_Practices,-6.0
2021-11-04-NES-S4,2021NES,session_delta_num_Integration_Practices,10.0
2021_06_10_SLU_S4,2021SLU,session_delta_num_Integration_Practices,5.0
2021_06_11_SLU_S4,2021SLU,session_delta_num_Integration_Practices,7.0
2022-04-07-MND-S2,2022MND,session_delta_num_Integration_Practices,5.0
2021_10_01_MZT_S10,2021MZT,session_delta_num_Knowledge_Sharing,8.0
2021_10_01_MZT_S5,2021MZT,session_delta_num_Knowledge_Sharing,-19.0
2021-11-05-NES-S7,2021NES,session_delta_num_Participation_Dynamics,-21.0
2022-04-07-MND-S2,2022MND,session_delta_num_Pronoun_Framing,17.0
2022-04-08-MND-S2,2022MND,session_delta_num_Pronoun_Framing,-26.0
2022-04-08-MND-S3,2022MND,session_delta_num_Pronoun_Framing,24.0
2021-10-07-CMC-S4,2021CMC,session_delta_num_Relational_Climate,14.0
2021_04_23_MND_S6,2021MND,session_delta_num_Relational_Climate,14.0
2021-11-04-NES-S5,2021NES,session_delta_num_Relational_Climate,12.0
2021_06_10_SLU_S4,2021SLU,session_delta_num_Relational_Climate,-12.0
2020_11_05_NES_S4,2020NES,session_delta_num_Role_Anticipation,-0.16666666666666669
2020_11_05_NES_S5,2020NES,session_delta_num_Role_Anticipation,1.0
2020_11_06_NES_S12,2020NES,session_delta_num_Role_Anticipation,-0.3333333333333333
2020_11_06_NES_S2,2020NES,session_delta_num_Role_Anticipation,-1.0
2020_11_06_NES_S8,2020NES,session_delta_num_Role_Anticipation,-1.0
2021-10-07-CMC-S1,2021CMC,session_delta_num_Role_Anticipation,2.0
2021-10-08-CMC-S1,2021CMC,session_delta_num_Role_Anticipation,-3.0
2021-10-08-CMC-S3,2021CMC,session_delta_num_Role_Anticipation,-1.0
2021_04_23_MND_S11,2021MND,session_delta_num_Role_Anticipation,-1.0
2021_04_23_MND_S13,2021MND,session_delta_num_Role_Anticipation,-1.0
2021_09_30_MZT_S6,2021MZT,session_delta_num_Role_Anticipation,-1.0
2021_10_01_MZT_S11,2021MZT,session_delta_num_Role_Anticipation,-1.0
2021_10_01_MZT_S12,2021MZT,session_delta_num_Role_Anticipation,3.0
2021-11-04-NES-S2,2021NES,session_delta_num_Role_Anticipation,5.0
2021-11-04-NES-S3,2021NES,session_delta_num_Role_Anticipation,1.0
2021-11-04-NES-S4,2021NES,session_delta_num_Role_Anticipation,1.0
2021-11-04-NES-S5,2021NES,session_delta_num_Role_Anticipation,-5.0
2021-11-05-NES-S1,2021NES,session_delta_num_Role_Anticipation,-4.0
2021-11-05-NES-S2,2021NES,session_delta_num_Role_Anticipation,2.0
2021-11-05-NES-S3,2021NES,session_delta_num_Role_Anticipation,-2.0
2021-11-05-NES-S6,2021NES,session_delta_num_Role_Anticipation,-2.0
2021-11-05-NES-S7,2021NES,session_delta_num_Role_Anticipation,-6.0
2021-11-05-NES-S8,2021NES,session_delta_num_Role_Anticipation,-2.0
2021_06_10_SLU_S4,2021SLU,session_delta_num_Role_Anticipation,-2.0
2021_06_10_SLU_S6,2021SLU,session_delta_num_Role_Anticipation,-1.0
2021_06_11_SLU_S1,2021SLU,session_delta_num_Role_Anticipation,-1.0
2021_06_11_SLU_S12,2021SLU,session_delta_num_Role_Anticipation,-1.0
2021_06_11_SLU_S13,2021SLU,session_delta_num_Role_Anticipation,-1.0
2021_06_11_SLU_S2,2021SLU,session_delta_num_Role_Anticipation,1.0
2022-04-07-MND-S2,2022MND,session_delta_num_Role_Anticipation,1.0
2022-04-07-MND-S3,2022MND,session_delta_num_Role_Anticipation,-1.0
2022-04-07-MND-S5,2022MND,session_delta_num_Role_Anticipation,-1.0
2020_11_05_NES_S1,2020NES,session_delta_num_broader_significance,-1.5
2020_11_05_NES_S2,2020NES,session_delta_num_broader_significance,2.0
2020_11_06_NES_S1,2020NES,session_delta_num_broader_significance,-0.25
2020_11_06_NES_S10,2020NES,session_delta_num_broader_significance,0.8
2020_11_06_NES_S12,2020NES,session_delta_num_broader_significance,0.3333333333333333
2020_11_06_NES_S2,2020NES,session_delta_num_broader_significance,-2.0
2020_11_06_NES_S3,2020NES,session_delta_num_broader_significance,-1.0
2020_11_06_NES_S4,2020NES,session_delta_num_broader_significance,1.0
2021-10-07-CMC-S1,2021CMC,session_delta_num_broader_significance,1.0
2021-10-08-CMC-S1,2021CMC,session_delta_num_broader_significance,-1.0
2021-10-08-CMC-S10,2021CMC,session_delta_num_broader_significance,-2.0
2021_10_01_MZT_S10,2021MZT,session_delta_num_broader_significance,1.0
2021_10_01_MZT_S11,2021MZT,session_delta_num_broader_significance,1.0
2021_10_01_MZT_S12,2021MZT,session_delta_num_broader_significance,1.0
2021_10_01_MZT_S13,2021MZT,session_delta_num_broader_significance,1.0
2021_10_01_MZT_S9,2021MZT,session_delta_num_broader_significance,-1.0
2021-11-04-NES-S3,2021NES,session_delta_num_broader_significance,1.0
2021-11-05-NES-S1,2021NES,session_delta_num_broader_significance,-1.0
2021-11-05-NES-S12,2021NES,session_delta_num_broader_significance,3.0
2021-11-05-NES-S5,2021NES,session_delta_num_broader_significance,-2.0
2021-11-05-NES-S7,2021NES,session_delta_num_broader_significance,1.0
2021-11-05-NES-S9,2021NES,session_delta_num_broader_significance,1.0
2021_06_10_SLU_S5,2021SLU,session_delta_num_broader_significance,1.0
2021_06_10_SLU_S6,2021SLU,session_delta_num_broader_significance,-1.0
2021_06_11_SLU_S1,2021SLU,session_delta_num_broader_significance,-1.0
2022-04-07-MND-S1,2022MND,session_delta_num_broader_significance,1.0
2022-04-07-MND-S4,2022MND,session_delta_num_broader_significance,9.0
2022-04-08-MND-S3,2022MND,session_delta_num_broader_significance,2.0
2022-04-08-MND-S7,2022MND,session_delta_num_broader_significance,-1.0
2020_11_05_NES_S5,2020NES,session_delta_num_collaborative_completions,0.5
2020_11_05_NES_S6,2020NES,session_delta_num_collaborative_completions,0.16666666666666666
2020_11_06_NES_S12,2020NES,session_delta_num_collaborative_completions,-0.6666666666666666
2020_11_06_NES_S4,2020NES,session_delta_num_collaborative_completions,0.5
2021-05-21-ABI-S15,2021ABI,session_delta_num_collaborative_completions,1.0
2021-10-07-CMC-S1,2021CMC,session_delta_num_collaborative_completions,1.0
2021-10-07-CMC-S7,2021CMC,session_delta_num_collaborative_completions,1.0
2021-10-08-CMC-S10,2021CMC,session_delta_num_collaborative_completions,2.0
2021-10-08-CMC-S11,2021CMC,session_delta_num_collaborative_completions,1.0
2021-10-08-CMC-S5,2021CMC,session_delta_num_collaborative_completions,2.0
2021_04_23_MND_S1,2021MND,session_delta_num_collaborative_completions,-3.0
2021_04_23_MND_S10,2021MND,session_delta_num_collaborative_completions,1.0
2021_04_23_MND_S5,2021MND,session_delta_num_collaborative_completions,1.0
2021_09_30_MZT_S1,2021MZT,session_delta_num_collaborative_completions,1.0
2021_09_30_MZT_S2,2021MZT,session_delta_num_collaborative_completions,1.0
2021_09_30_MZT_S3,2021MZT,session_delta_num_collaborative_completions,2.0
2021_10_01_MZT_S7,2021MZT,session_delta_num_collaborative_completions,1.0
2021-11-04-NES-S1,2021NES,session_delta_num_collaborative_completions,-3.0
2021-11-04-NES-S4,2021NES,session_delta_num_collaborative_completions,1.0
2021-11-05-NES-S7,2021NES,session_delta_num_collaborative_completions,2.0
2021-11-05-NES-S9,2021NES,session_delta_num_collaborative_completions,1.0
2021_06_10_SLU_S2,2021SLU,session_delta_num_collaborative_completions,-1.0
2021_06_11_SLU_S12,2021SLU,session_delta_num_collaborative_completions,-2.0
2021_06_11_SLU_S6,2021SLU,session_delta_num_collaborative_completions,-2.0
2021_06_11_SLU_S8,2021SLU,session_delta_num_collaborative_completions,1.0
2022-04-07-MND-S2,2022MND,session_delta_num_collaborative_completions,1.0
2022-04-07-MND-S3,2022MND,session_delta_num_collaborative_completions,1.0
2022-04-08-MND-S10,2022MND,session_delta_num_collaborative_completions,1.0
2022-04-08-MND-S11,2022MND,session_delta_num_collaborative_completions,1.0
2022-04-08-MND-S2,2022MND,session_delta_num_collaborative_completions,1.0
2022-04-08-MND-S3,2022MND,session_delta_num_collaborative_completions,3.0
2020_11_05_NES_S1,2020NES,session_delta_num_competitive_interruptions,-1.0
2020_11_05_NES_S6,2020NES,session_delta_num_competitive_interruptions,-0.16666666666666666
2020_11_06_NES_S4,2020NES,session_delta_num_competitive_interruptions,-3.0
2021_04_23_MND_S11,2021MND,session_delta_num_competitive_interruptions,-1.0
2021_09_30_MZT_S2,2021MZT,session_delta_num_competitive_interruptions,-1.0
2021_10_01_MZT_S2,2021MZT,session_delta_num_competitive_interruptions,-1.0
2021_10_01_MZT_S7,2021MZT,session_delta_num_competitive_interruptions,-2.0
2021-11-04-NES-S3,2021NES,session_delta_num_competitive_interruptions,1.0
2021_06_10_SLU_S4,2021SLU,session_delta_num_competitive_interruptions,-1.0
2021_06_10_SLU_S6,2021SLU,session_delta_num_competitive_interruptions,-1.0
2021_06_11_SLU_S1,2021SLU,session_delta_num_competitive_interruptions,1.0
2021_06_11_SLU_S11,2021SLU,session_delta_num_competitive_interruptions,1.0
2021_06_11_SLU_S4,2021SLU,session_delta_num_competitive_interruptions,1.0
2021_06_11_SLU_S8,2021SLU,session_delta_num_competitive_interruptions,1.0
2022-04-07-MND-S1,2022MND,session_delta_num_competitive_interruptions,-1.0
2022-04-08-MND-S2,2022MND,session_delta_num_competitive_interruptions,-2.0
2020_11_05_NES_S3,2020NES,session_delta_num_complementarity,-1.0
2020_11_05_NES_S5,2020NES,session_delta_num_complementarity,-0.25
2020_11_05_NES_S6,2020NES,session_delta_num_complementarity,-0.33333333333333337
2021-05-21-ABI-S12,2021ABI,session_delta_num_complementarity,-1.0
2021-05-21-ABI-S16,2021ABI,session_delta_num_complementarity,-1.0
2021-05-21-ABI-S3,2021ABI,session_delta_num_complementarity,-1.0
2021-05-21-ABI-S8,2021ABI,session_delta_num_complementarity,1.0
2021-10-07-CMC-S1,2021CMC,session_delta_num_complementarity,-1.0
2021-10-07-CMC-S4,2021CMC,session_delta_num_complementarity,-1.0
2021-10-08-CMC-S1,2021CMC,session_delta_num_complementarity,-1.0
2021-10-08-CMC-S13,2021CMC,session_delta_num_complementarity,1.0
2021-10-08-CMC-S5,2021CMC,session_delta_num_complementarity,-1.0
2021_04_23_MND_S11,2021MND,session_delta_num_complementarity,-1.0
2021_04_23_MND_S4,2021MND,session_delta_num_complementarity,-1.0
2021_09_30_MZT_S5,2021MZT,session_delta_num_complementarity,-1.0
2021_10_01_MZT_S12,2021MZT,session_delta_num_complementarity,1.0
2021_10_01_MZT_S2,2021MZT,session_delta_num_complementarity,-1.0
2021_10_01_MZT_S9,2021MZT,session_delta_num_complementarity,-1.0
2021-11-04-NES-S1,2021NES,session_delta_num_complementarity,-1.0
2021-11-05-NES-S1,2021NES,session_delta_num_complementarity,-1.0
2021-11-05-NES-S9,2021NES,session_delta_num_complementarity,-1.0
2021_06_10_SLU_S5,2021SLU,session_delta_num_complementarity,1.0
2021_06_11_SLU_S13,2021SLU,session_delta_num_complementarity,-1.0
2021_06_11_SLU_S2,2021SLU,session_delta_num_complementarity,-1.0
2021_06_11_SLU_S5,2021SLU,session_delta_num_complementarity,-1.0
2022-04-08-MND-S11,2022MND,session_delta_num_complementarity,1.0
2020_11_05_NES_S1,2020NES,session_delta_num_elaborative_jumps,-1.0
2020_11_05_NES_S3,2020NES,session_delta_num_elaborative_jumps,0.5
2020_11_05_NES_S4,2020NES,session_delta_num_elaborative_jumps,0.16666666666666663
2020_11_06_NES_S8,2020NES,session_delta_num_elaborative_jumps,-1.0
2021-05-21-ABI-S14,2021ABI,session_delta_num_elaborative_jumps,-1.0
2021-05-21-ABI-S2,2021ABI,session_delta_num_elaborative_jumps,1.0
2021-10-07-CMC-S1,2021CMC,session_delta_num_elaborative_jumps,-2.0
2021-10-07-CMC-S7,2021CMC,session_delta_num_elaborative_jumps,-1.0
2021-10-08-CMC-S1,2021CMC,session_delta_num_elaborative_jumps,2.0
2021-10-08-CMC-S11,2021CMC,session_delta_num_elaborative_jumps,-4.0
2021-10-08-CMC-S12,2021CMC,session_delta_num_elaborative_jumps,1.0
2021-10-08-CMC-S13,2021CMC,session_delta_num_elaborative_jumps,1.0
2021-10-08-CMC-S14,2021CMC,session_delta_num_elaborative_jumps,1.0
2021-10-08-CMC-S3,2021CMC,session_delta_num_elaborative_jumps,1.0
2021-10-08-CMC-S5,2021CMC,session_delta_num_elaborative_jumps,1.0
2021-10-08-CMC-S8,2021CMC,session_delta_num_elaborative_jumps,2.0
2021_04_23_MND_S9,2021MND,session_delta_num_elaborative_jumps,-1.0
2021_09_30_MZT_S1,2021MZT,session_delta_num_elaborative_jumps,1.0
2021_09_30_MZT_S2,2021MZT,session_delta_num_elaborative_jumps,1.0
2021_09_30_MZT_S7,2021MZT,session_delta_num_elaborative_jumps,-2.0
2021_10_01_MZT_S11,2021MZT,session_delta_num_elaborative_jumps,2.0
2021_10_01_MZT_S13,2021MZT,session_delta_num_elaborative_jumps,-1.0
2021_10_01_MZT_S6,2021MZT,session_delta_num_elaborative_jumps,1.0
2021-11-04-NES-S1,2021NES,session_delta_num_elaborative_jumps,-1.0
