feature,n_non_missing,mean,std,min,max,skew,iqr_lower_bound,iqr_upper_bound,suggested_transform
session_mean_num_complementarity,162,0.13238903586125805,0.15537629343667222,0.0,0.6363636363636364,1.3104615422555654,-0.375,0.625,log_or_winsorize
session_beginning_funding_awareness,160,0.22770833333333335,0.4080980047506744,0.0,1.0,1.3102849348682242,-0.125,0.20833333333333331,log_or_winsorize
session_end_pct_turns_any_smile,161,0.2690415810164621,0.29051064132455756,0.0,1.0,1.3071217842904563,-0.46428571428571425,0.8271428571428572,log_or_winsorize
no_complementarity_recognition,162,0.22839506172839505,0.4211001763058035,0.0,1.0,1.3061025165674331,0.0,0.0,log_or_winsorize
session_delta_num_Integration_Practices,159,0.41341719077568134,2.2511479162605115,-6.0,10.0,1.2881141396056777,-4.0,4.0,log_or_winsorize
explore_vs_defend_ratio_session,162,697531.0236624154,978587.4479110593,0.0,4000000.0,1.2843413767345069,-1500000.0,2500000.0,log_or_winsorize
session_mean_num_Relational_Climate,162,1.5605384755847718,0.9765453355530644,0.0,5.571428571428571,1.2824184588516725,-0.7777777777777779,3.666666666666667,log_or_winsorize
session_end_num_Relational_Climate,161,3.0924430641821945,3.3429537994481757,0.0,14.0,1.270430384749069,-7.5,12.5,log_or_winsorize
session_middle_pct_turns_audible_backchannel,157,0.09316485742347513,0.07083586826384647,0.0,0.4172619047619047,1.2687630706563313,-0.09506379598411217,0.2675305690644294,log_or_winsorize
session_beginning_num_Information_Seeking,160,1.7409375,1.8722138366536105,0.0,10.0,1.2662058670441185,-4.5,7.5,log_or_winsorize
session_end_funding_awareness,161,0.23685300207039336,0.4182030422014601,0.0,1.0,1.2632053219202108,-0.375,0.625,log_or_winsorize
session_beginning_pct_joint_framing,160,0.23471021841285528,0.29454537885145704,0.0,0.9999999375000038,1.214447793771176,-0.5769230325443822,0.9615383875739703,log_or_winsorize
session_mean_num_Epistemic_Bridging,162,0.3109448764541357,0.2567156832625395,0.0,1.2857142857142858,1.2116084187237186,-0.3303571428571428,0.8839285714285714,log_or_winsorize
session_mean_num_epistemic_bridging,162,0.3109448764541357,0.2567156832625395,0.0,1.2857142857142858,1.2116084187237186,-0.3303571428571428,0.8839285714285714,log_or_winsorize
session_delta_pct_high_quality,119,0.024622688039320682,0.2443755935783578,-1.0,1.0,1.2101758281481778,0.0,0.0,log_or_winsorize
session_middle_mean_vocal_enthusiasm,157,2.201971326546626,0.13048225380180473,2.0,2.7983630952380953,1.2034963936897562,1.8501516604837294,2.5377708429036696,log_or_winsorize
session_middle_risk_acknowledgment_enthusiasm,157,0.14006925487817207,0.17602212394474734,0.0,0.8,1.1756131803409031,-0.30000000000000004,0.5,log_or_winsorize
session_beginning_shared_vision_present,160,0.25,0.42491829279939874,0.0,1.0,1.1662264265129685,-0.5625,0.9375,log_or_winsorize
session_beginning_pct_high_quality_Integration_Practices,76,0.2607456140350877,0.39049544927749513,0.0,1.0,1.1410665773601694,-0.75,1.25,log_or_winsorize
session_end_num_Pronoun_Framing,161,6.9195652173913045,7.281121795537366,0.0,30.0,1.1387764386085857,-14.0,26.0,log_or_winsorize
session_middle_explore_vs_defend_ratio,157,122341.02723181804,156948.48236779904,0.0,666666.6666666666,1.125836379762609,-300000.0,500000.0,log_or_winsorize
session_mean_num_Evaluation_Practices,162,3.1126351700425774,1.4327682704941997,0.0,9.5,1.123069014920753,0.022321428571427937,5.986607142857143,log_or_winsorize
session_delta_responsiveness_index,159,0.17708944401905188,0.9233406950426528,-2.9231198031939614,4.988934038455279,1.1172373976567556,-1.409498741493343,1.710188698112809,log_or_winsorize
session_end_num_Evaluation_Practices,161,2.2405797101449276,2.529256438967384,0.0,11.0,1.0947640567047627,-6.0,10.0,log_or_winsorize
session_mean_num_Integration_Practices,162,1.5249410997096182,0.7776642393902319,0.0,5.0,1.0839857181011965,-0.3125,3.1875,log_or_winsorize
session_mean_mean_vocal_enthusiasm,162,2.1722104448243296,0.11503644359374957,1.957216017677974,2.6668574481074483,1.0685459331021117,1.8579807816048695,2.4715565180963512,log_or_winsorize
session_mean_responsiveness_index,162,-0.024055897670250046,0.40022164242797387,-0.8604649237120855,2.1210319556621635,1.0565897618118218,-0.9981222511104155,0.9180155474270876,log_or_winsorize
session_mean_pct_turns_any_smile,162,0.2099533965105111,0.11789436678175298,0.0,0.6167728105228105,1.0556161087847207,-0.06656426668389628,0.4609606955545321,log_or_winsorize
session_end_num_Coordination_Decision,161,3.781366459627329,3.5191363656452563,0.0,15.0,1.0479368912884075,-6.5,13.5,log_or_winsorize
session_middle_screenshare_active,157,0.3030254777070064,0.26423443097899035,0.0,1.0,1.045338796499072,-0.24285714285714294,0.7857142857142858,log_or_winsorize
session_beginning_personal_disclosure,160,0.2723958333333333,0.4393432892041179,0.0,1.0,1.0443369343939675,-1.5,2.5,log_or_winsorize
session_beginning_screenshare_active,160,0.2701041666666667,0.43606259077256193,0.0,1.0,1.0400343138283803,-1.21875,2.03125,log_or_winsorize
session_end_is_novel_combination,161,0.2714285714285714,0.43728736329242146,0.0,1.0,1.0385774629891293,-1.5,2.5,log_or_winsorize
session_beginning_pronoun_shift_occurred,160,0.2736458333333333,0.43303679530745043,0.0,1.0,1.0351029151858047,-1.21875,2.03125,log_or_winsorize
session_beginning_mean_idea_quality_Integration_Practices,76,1.2541666666666667,0.3990648791584869,0.5,2.0,1.028878126373978,0.25,2.25,log_or_winsorize
session_middle_pct_high_enthusiasm,157,0.20139727658747808,0.1209637546009626,0.0,0.7083333333333333,1.0279122160645244,-0.14365494107341936,0.531748520199607,log_or_winsorize
outcome_num_teams,162,1.5802469135802468,1.2347373551369292,0.0,8.0,1.0058190405027414,-0.5,3.5,log_or_winsorize
session_middle_num_setback_explores,157,0.1350343746840562,0.16773545596698186,0.0,0.6666666666666666,1.0007998623164513,-0.375,0.625,log_or_winsorize
session_mean_ambition_level_ordinal,162,1.9400868250405285,0.6551006836198168,0.0,3.0,-1.0481783260086752,0.42857142857142816,3.4761904761904767,log_or_winsorize
session_end_any_laughter,161,0.7351966873706004,0.4279675553513401,0.0,1.0,-1.0701990355008604,-0.6666666666666667,2.0,log_or_winsorize
session_delta_num_elaborative_jumps,159,-0.020964360587002098,0.7471799157025351,-4.0,2.0,-1.0805660786160944,0.0,0.0,log_or_winsorize
session_beginning_any_laughter,160,0.7416666666666666,0.4249840708980995,0.0,1.0,-1.1012052682642395,-0.5416666666666667,1.925,log_or_winsorize
session_delta_collective_engagement_score,159,-0.21771488469601677,0.7908333067332501,-3.0,1.0,-1.1384374183313954,-0.7291666666666669,0.4375000000000001,log_or_winsorize
engagement_trajectory,159,-0.21771488469601677,0.7908333067332501,-3.0,1.0,-1.1384374183313954,-0.7291666666666669,0.4375000000000001,log_or_winsorize
session_middle_is_divergent,157,0.7006015569709838,0.25136477169345717,0.0,1.0,-1.1584158090521817,0.2499999999999999,1.1833333333333336,log_or_winsorize
session_end_pct_building,161,0.73850606614457,0.3902676065365848,0.0,0.9999999500000024,-1.2679210271316224,0.3749997850962182,1.3749998581730947,log_or_winsorize
any_complementarity_recognized,162,0.7716049382716049,0.4211001763058035,0.0,1.0,-1.3061025165674331,1.0,1.0,log_or_winsorize
session_mean_cross_disciplinary_bridging,162,0.7331041900486345,0.20152983771746125,0.0,1.0,-1.3110254185412415,0.25,1.25,log_or_winsorize
session_beginning_mean_idea_quality_Knowledge_Sharing,155,0.9601555553168456,0.2914368245722506,0.0,1.9,-1.3358025547116625,1.0,1.0,log_or_winsorize
session_end_meeting_structure_quality,161,1.6386128364389234,0.5655393884266362,0.0,2.0,-1.3505117934098267,-0.5,3.5,log_or_winsorize
session_delta_pct_building,159,-0.2154350585044199,0.39410482350982984,-0.999999958333335,0.23076895660760155,-1.3765039249072784,-0.49999993958334155,0.2999999637500049,log_or_winsorize
any_funding_awareness,162,0.7839506172839507,0.4128244750927947,0.0,1.0,-1.392843774271745,1.0,1.0,log_or_winsorize
meeting_structure_final,161,1.639751552795031,0.5868644970418629,0.0,2.0,-1.4064130219021789,-0.5,3.5,log_or_winsorize
outcome_has_teams,162,0.7901234567901234,0.40848301036508294,0.0,1.0,-1.4382483116615306,1.0,1.0,log_or_winsorize
session_middle_pct_building,157,0.8850338995757775,0.08185426828013012,0.5593623970479206,0.9999998785714438,-1.490905829480238,0.7389327581822174,1.0595159846820315,log_or_winsorize
session_middle_ambition_level_ordinal,157,2.38527449196239,0.6676842731481358,0.0,3.4,-1.4980629865303363,0.7500000000000002,4.35,log_or_winsorize
session_delta_num_Role_Anticipation,159,-0.14150943396226415,1.0030173674453875,-6.0,5.0,-1.4997879166949943,0.0,0.0,log_or_winsorize
session_delta_num_role_anticipation,159,-0.14150943396226415,1.0030173674453875,-6.0,5.0,-1.4997879166949943,0.0,0.0,log_or_winsorize
session_delta_num_Coordination_Decision,159,-1.277777777777778,5.670788605920105,-37.0,12.0,-1.5007174637104796,-12.25,9.75,log_or_winsorize
session_mean_collective_engagement_score,162,2.965466726346356,0.3191791134998864,1.0,4.0,-1.5149958143424815,2.4665178571428568,3.5200892857142856,log_or_winsorize
session_delta_num_Idea_Ownership_Attribution,159,0.03542976939203354,0.3953969597262684,-3.0,2.0,-1.5272149608396026,0.0,0.0,log_or_winsorize
session_delta_num_idea_attribution,159,0.03542976939203354,0.3953969597262684,-3.0,2.0,-1.5272149608396026,0.0,0.0,log_or_winsorize
session_mean_meeting_structure_quality,162,1.334714316890243,0.2533747584912091,0.0,2.0,-1.7962888278735831,0.875,1.875,log_or_winsorize
mean_meeting_structure_quality,162,1.334714316890243,0.2533747584912091,0.0,2.0,-1.7962888278735831,0.875,1.875,log_or_winsorize
prior_relationship_present,162,0.8518518518518519,0.3563483225498992,0.0,1.0,-1.999448166057325,1.0,1.0,log_or_winsorize
session_middle_cross_disciplinary_bridging,157,0.8754953998584573,0.1792307034528855,0.0,1.0,-2.037402044030401,0.5000000000000001,1.2999999999999998,log_or_winsorize
parallel_monologue_index,158,0.9586414609241677,0.07441232197807426,0.6363636363636364,1.0,-2.0594355333925445,0.8076923076923078,1.1153846153846154,log_or_winsorize
session_mean_pct_high_quality,160,0.9684153513160642,0.045655601419190846,0.75,1.0,-2.0893384121688445,0.8969275210084034,1.0618434873949578,log_or_winsorize
any_skill_gap_identified,162,0.8827160493827161,0.3227560367273136,0.0,1.0,-2.401194437316668,1.0,1.0,log_or_winsorize
early_bridging,162,0.8827160493827161,0.3227560367273136,0.0,1.0,-2.4011944373166685,1.0,1.0,log_or_winsorize
any_personal_disclosure,162,0.8950617283950617,0.30742417519630877,0.0,1.0,-2.602267695730668,1.0,1.0,log_or_winsorize
max_ambition_level,162,2.9691358024691357,0.672649710932112,0.0,4.0,-2.9393775006763874,3.0,3.0,log_or_winsorize
pronoun_shift_occurred,162,0.9135802469135802,0.28185414774521395,0.0,1.0,-2.971394981056194,1.0,1.0,log_or_winsorize
session_end_dissent_response_quality,24,2.9166666666666665,0.28232985128663995,2.0,3.0,-3.2199602874013467,3.0,3.0,log_or_winsorize
session_beginning_pct_high_quality,156,0.9174571159883883,0.2218556070906051,0.0,1.0,-3.2922376004250316,0.9190848214285715,1.0485491071428572,log_or_winsorize
session_delta_num_competitive_interruptions,159,-0.057651991614255764,0.4247061619220513,-3.0,1.0,-3.3506063192688527,0.0,0.0,log_or_winsorize
session_middle_pct_high_quality,157,0.9814414611977801,0.03664512926756706,0.7782446311858076,1.0,-3.4080888298716516,0.9437500000000001,1.03375,log_or_winsorize
any_shared_vision,162,0.9382716049382716,0.24140782803620872,0.0,1.0,-3.6763513727768746,1.0,1.0,log_or_winsorize
session_mean_pct_building,162,0.8659846111553094,0.13182320163648387,0.0,0.9999998416667002,-3.8461908631350994,0.6211012434082631,1.1384288581260855,log_or_winsorize
any_novel_combination,162,0.9444444444444444,0.22977169333035918,0.0,1.0,-3.916931572184592,1.0,1.0,log_or_winsorize
session_end_pct_high_quality,123,0.9564512871773024,0.13451146245669723,0.0,1.0,-4.628053348933697,1.0,1.0,log_or_winsorize
pct_dissent_exploratory,149,0.9911633109619687,0.043777910315661514,0.75,1.0,-4.88811615532833,1.0,1.0,log_or_winsorize
session_mean_dissent_response_quality,149,2.991163310961969,0.04377791031566153,2.75,3.0,-4.888116155328336,3.0,3.0,log_or_winsorize
mean_dissent_response_quality,149,2.991163310961969,0.04377791031566153,2.75,3.0,-4.888116155328336,3.0,3.0,log_or_winsorize
session_beginning_pct_building,160,0.9509832971893573,0.14026977141082003,0.0,0.999999958333335,-4.9058527323865615,0.8733552679319553,1.0759867059075048,log_or_winsorize
session_middle_dissent_response_quality,146,2.9932648401826483,0.041271866008747604,2.6666666666666665,3.0,-6.328501940416777,3.0,3.0,log_or_winsorize
pct_building_session,162,0.907707179044773,0.10946168914651194,0.0,0.9999999687500011,-7.147979260978524,0.8076977192314394,1.0302182307579546,log_or_winsorize
